date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-05-11,300122,681162.0278392086,-11470,1.098406195640564,-12472.731873357296,693634.7597125659,288652
2023-05-12,288652,693634.7597125659,-5852,1.0912145376205444,-6321.929599413872,699956.6893119798,282800
2023-05-15,282800,699956.6893119798,-1231,1.0852696895599363,-1322.6073179697987,701279.2966299496,281569
2023-05-16,281569,701279.2966299496,-3581,1.0873701572418213,-3854.9338077521325,705134.2304377017,277988
2023-05-17,277988,705134.2304377017,-3335,1.0865668058395386,-3587.4632945001126,708721.6937322018,274653
2023-05-18,274653,708721.6937322018,-768,1.0838346481323242,-824.0611596679687,709545.7548918698,273885
2023-05-19,273885,709545.7548918698,4781,1.0775396823883057,5203.234393713475,704342.5204981563,278666
2023-05-22,278666,704342.5204981563,3337,1.0822745561599731,3647.665695844889,700694.8548023114,282003
2023-05-23,282003,700694.8548023114,4661,1.0811045169830322,5089.418435194492,695605.4363671169,286664
2023-05-24,286664,695605.4363671169,7927,1.076971173286438,8622.52199554801,686982.9143715688,294591
2023-05-25,294591,686982.9143715688,8134,1.0757315158843994,8837.500151705743,678145.4142198631,302725
2023-05-26,302725,678145.4142198631,11711,1.072443604469299,12684.980922459363,665460.4332974037,314436
2023-05-29,314436,665460.4332974037,12652,1.0723055601119995,13702.478046002389,651757.9552514014,327088
2023-05-30,327088,651757.9552514014,14356,1.0707669258117676,15525.649286823273,636232.3059645782,341444
2023-05-31,341444,636232.3059645782,12153,1.073306918144226,13174.337965968847,623057.9679986093,353597
2023-06-01,353597,623057.9679986093,15817,1.0695186853408811,17085.742816497084,605972.2251821122,369414
2023-06-02,369414,605972.2251821122,10642,1.0760787725448608,11566.146600396632,594406.0785817156,380056
2023-06-05,380056,594406.0785817156,17807,1.0698620080947876,19241.54310592532,575164.5354757903,397863
2023-06-06,397863,575164.5354757903,16654,1.0711798667907717,18017.823796548848,557146.7116792414,414517
2023-06-07,414517,557146.7116792414,17926,1.0698047876358032,19369.093829391004,537777.6178498503,432443
