iteration,evaluation,sigma,axis ratio,bestever,best,median,worst objective function value,further objective values of best
1,1687,444641306.8626341,1.000049763142906,-1033106.9483306885,-1.0331069483306885e+06,-983192.7254968917,-677556.7528017848
2,3374,460226488.42391014,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-989830.8909462213,-667121.3339547152
3,5061,480586523.44228256,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-992124.7223392392,-649447.529883318
4,6748,501891626.20608145,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-999216.4874974821,-641659.6316342459
5,8435,522306578.79291624,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-1003027.2008051133,-668665.67810719
6,10122,542109780.9873996,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-1012276.654631567,-670062.3030116642
7,11809,558344680.8161,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-1017788.3009586334,-644265.101276411
8,13496,572963658.2161174,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-1023135.5557697297,-692186.8479568771
9,15183,585850369.4532712,1.000049763142906,-1038936.2012505197,-1.0389362012505197e+06,-1023135.5557697297,-675607.8172933792
10,16870,597725126.3119768,1.000049763142906,-1041368.7892060662,-1.0413687892060662e+06,-1023135.5557697297,-716154.8418362396
11,18557,607793130.777245,1.000049763142906,-1041368.7892060662,-1.0389362012505197e+06,-1023135.5557697297,-640628.7648018682
12,20244,620545654.0518272,1.000049763142906,-1043953.8712700462,-1.0439538712700462e+06,-1023135.5557697297,-666239.0247173567
13,21931,629544985.5120022,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-617549.4779419857
14,23618,637157517.9753472,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-620929.215490163
15,25305,646776236.5684563,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-621757.9741308623
16,26992,652304814.8587587,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-660484.018029935
17,28679,658723962.4075217,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-627128.6715304689
18,30366,664239220.5070287,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-695562.4248047491
19,32053,670305394.1559138,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-710889.4501615082
20,33740,676342450.2878573,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-624136.0276295657
21,35427,681951618.885265,1.000049763142906,-1043953.8712700462,-1.0399861147725419e+06,-1023135.5557697297,-664982.2482349244
22,37114,685028119.3525867,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-719678.8940890507
23,38801,691435810.0839232,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-579246.4238304568
24,40488,698837709.7420274,1.000049763142906,-1043953.8712700462,-1.0417140063070480e+06,-1023135.5557697297,-749866.2304201943
25,42175,704332391.360756,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-626814.4202993206
26,43862,709943893.5382282,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-743371.6109735722
27,45549,715594019.9312739,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-715933.6191315757
28,47236,722042004.7167523,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-680872.6776746566
29,48923,729917993.9518487,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-621572.8862031276
30,50610,736319553.4484205,1.000049763142906,-1043953.8712700462,-1.0413687892060662e+06,-1023135.5557697297,-739760.000349769
31,52297,746240514.1123056,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-721897.6400357297
32,53984,751406794.525391,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-656316.6638588362
33,55671,758660973.2403919,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-770149.9444922204
34,57358,768033220.6394377,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-679821.6541814661
35,59045,777686386.8654679,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-723100.4505727901
36,60732,789484720.7103089,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-717247.4535485279
37,62419,797877464.2508647,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-717769.0147647877
38,64106,803337649.170585,1.000049763142906,-1043953.8712700462,-1.0413687892060662e+06,-1023135.5557697297,-708092.521622644
39,65793,815203897.8809849,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-707390.1594584797
40,67480,826126429.1320333,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-688597.952454708
41,69167,833512553.5306259,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-752448.0571447255
42,70854,842857198.5801529,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-606676.2318394039
43,72541,855529812.5802785,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-728486.7244196011
44,74228,865422524.0007592,1.000049763142906,-1043953.8712700462,-1.0389362012505197e+06,-1023135.5557697297,-697878.9329251843
