iteration,evaluation,sigma,axis ratio,bestever,best,median,worst objective function value,further objective values of best
1,20,9.756390415464193,1.000049763142906,-1000112.5300089387,-1.0001125300089387e+06,-1000000.0,-999953.1688967572
2,40,9.547484988456269,1.000049763142906,-1000128.333304655,-1.0001283333046550e+06,-1000062.0043838982,-1000034.73399441
3,60,9.374985830085162,1.0125838842467052,-1000181.5999145148,-1.0001815999145148e+06,-1000102.8348798571,-1000057.2803864371
4,80,9.223854297110538,1.0125838842467052,-1000229.82157121,-1.0002298215712101e+06,-1000164.742166382,-1000027.3899797908
5,100,9.089677073951673,1.014349164677892,-1000268.9060193221,-1.0002689060193221e+06,-1000213.030630561,-1000097.3590868074
6,120,8.97300412443444,1.014349164677892,-1000303.6467787055,-1.0003036467787055e+06,-1000275.9254075297,-1000141.5534057027
7,140,8.866734213085627,1.016189439311952,-1000365.2284919149,-1.0003652284919149e+06,-1000290.7065693234,-1000222.638184791
8,160,8.783434706771317,1.016189439311952,-1000420.6162711948,-1.0004206162711948e+06,-1000325.7444529196,-1000198.6781985093
9,180,8.71333064211661,1.018823299765597,-1000453.2911573414,-1.0004532911573414e+06,-1000403.9276783962,-1000284.4439753442
10,200,8.660631629293432,1.018823299765597,-1000490.7556019782,-1.0004907556019782e+06,-1000434.4779446847,-1000336.6720256644
11,220,8.618781927461278,1.0216895844281348,-1000534.9545391363,-1.0005349545391363e+06,-1000452.7360549879,-1000385.017238959
12,240,8.59205597647942,1.0216895844281348,-1000566.5755280717,-1.0005665755280717e+06,-1000497.4764085843,-1000443.2355356615
13,260,8.569122753821537,1.0258590660190314,-1000602.8197655032,-1.0006028197655032e+06,-1000541.1463852811,-1000505.9234324752
14,280,8.558191201093882,1.0258590660190314,-1000653.5289988643,-1.0006535289988643e+06,-1000571.9068104713,-1000355.9231227818
15,300,8.552836999262636,1.0307145811189469,-1000694.0209817621,-1.0006940209817621e+06,-1000628.7279479413,-1000486.9778506733
16,320,8.551607857052653,1.0307145811189469,-1000722.2875284463,-1.0007222875284463e+06,-1000650.491812858,-1000574.2194480955
17,340,8.563217713803807,1.036296489092591,-1000751.068319539,-1.0007510683195390e+06,-1000694.496153611,-1000624.1618508642
18,360,8.581952759430875,1.036296489092591,-1000785.799288594,-1.0007857992885940e+06,-1000724.0206022323,-1000530.3098245207
19,380,8.607764239875253,1.042069750466828,-1000805.5999646203,-1.0008055999646203e+06,-1000757.1855883697,-1000680.8192819867
20,400,8.641170964084681,1.042069750466828,-1000865.1860344798,-1.0008651860344798e+06,-1000783.145868952,-1000723.0064093572
21,420,8.679864275176618,1.0486072245343123,-1000909.3102172862,-1.0009093102172862e+06,-1000828.1603599044,-1000732.8006434903
22,440,8.72606239157869,1.0486072245343123,-1000946.0722213985,-1.0009460722213985e+06,-1000901.890839467,-1000835.1048294354
23,460,8.775773236986423,1.0563139837034652,-1000973.846168756,-1.0009738461687560e+06,-1000928.3643051621,-1000852.6538985708
24,480,8.834731841269676,1.0563139837034652,-1001014.0834666674,-1.0010140834666674e+06,-1000968.1004207977,-1000901.2631118763
25,500,8.903758743405541,1.0647017307393103,-1001071.5122666868,-1.0010715122666868e+06,-1000998.2483767024,-1000899.2891201496
26,520,8.984810429006897,1.0647017307393103,-1001132.0360215862,-1.0011320360215862e+06,-1001064.1646067271,-1000985.1024727832
27,540,9.06072322822489,1.074391153297051,-1001171.8134088098,-1.0011718134088098e+06,-1001113.0128374802,-1001024.9363464732
28,560,9.15435784133012,1.074391153297051,-1001258.6261613437,-1.0012586261613437e+06,-1001144.194264393,-1001059.5565345278
29,580,9.25342349043605,1.0851757063030216,-1001258.6261613437,-1.0012436073089556e+06,-1001193.3425977329,-1001122.9243793901
30,600,9.361586485806423,1.0851757063030216,-1001318.0140476319,-1.0013180140476319e+06,-1001223.2780045818,-1001161.8012469568
