% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1, Mon Apr  8 13:22:59 2024, <python>{}</python>
1 100 9.51632243255663 1.000049763142906 -1000109.8233214353 -1.0001098233214353e+06 -999999.5325532234 -999912.6162804631   
2 200 9.259534890816859 1.015134029285147 -1000125.724476614 -1.0001257244766140e+06 -1000044.6723989411 -999928.3095655986   
3 300 9.20046213195298 1.0188983612070508 -1000174.8937922929 -1.0001748937922929e+06 -1000102.8449410102 -999994.6518022943   
4 400 9.235909052482452 1.0209011985124028 -1000235.9953459456 -1.0002359953459456e+06 -1000137.9667302305 -1000036.8456156348   
5 500 9.401739832849767 1.0229880083557432 -1000275.7964792724 -1.0002757964792724e+06 -1000180.8843316815 -1000015.6032545164   
6 600 9.685021356349852 1.0255887690860783 -1000330.2834048027 -1.0003302834048027e+06 -1000231.4159891612 -1000147.5057424842   
7 700 10.07605825143703 1.028213889405532 -1000371.1074602654 -1.0003711074602654e+06 -1000286.5510969285 -1000042.3883320004   
8 800 10.609874924738852 1.0314648227750702 -1000460.0373912745 -1.0004600373912745e+06 -1000345.5516989568 -1000141.9388111717   
9 900 11.262927331964388 1.0332489464815569 -1000485.2474679974 -1.0004852474679974e+06 -1000401.5781508891 -1000288.3370064634   
10 1000 12.102034389991726 1.0355922284050478 -1000653.6126684956 -1.0006536126684956e+06 -1000464.8788303011 -1000130.23161078   
11 1100 13.091273713230978 1.037406269237194 -1000653.6126684956 -1.0006446668419843e+06 -1000527.0306130413 -1000186.7610019025   
12 1200 14.24589132233596 1.0397891672109185 -1000722.8832228474 -1.0007228832228474e+06 -1000596.3621914246 -1000247.729988372   
13 1300 15.612124360906165 1.0427242698550168 -1000839.4906981427 -1.0008394906981427e+06 -1000679.766920358 -1000471.4913944807   
14 1400 17.14222497594594 1.0449950112467212 -1000935.5443680605 -1.0009355443680605e+06 -1000762.6795778844 -1000535.8828156387   
15 1500 18.954847916880045 1.0466016920903378 -1001048.9254447384 -1.0010489254447384e+06 -1000840.6382074419 -1000660.4516406979   
16 1600 20.937430659792195 1.049333222729773 -1001129.4902995848 -1.0011294902995848e+06 -1000914.4616047335 -1000712.3173297668   
17 1700 23.27308871911028 1.0508628619870046 -1001277.0499649154 -1.0012770499649154e+06 -1001044.7944123972 -1000836.6106112233   
18 1800 25.781027722610073 1.0529071166748882 -1001412.2033019427 -1.0014122033019427e+06 -1001160.226800636 -1000830.467532029   
19 1900 28.657456903815167 1.0538130917204565 -1001563.614773311 -1.0015636147733110e+06 -1001317.9154080967 -1000949.8681502735   
20 2000 32.00420382298214 1.0557631037615312 -1001760.563835223 -1.0017605638352230e+06 -1001431.0113639312 -1001118.9668972433   
21 2100 35.817796149555456 1.0579466198375216 -1002029.6990300014 -1.0020296990300014e+06 -1001626.1345157113 -1001265.7612828452   
22 2200 40.141315805003835 1.0595028574755743 -1002156.298412736 -1.0021562984127360e+06 -1001834.4014301413 -1001206.4957875462   
23 2300 44.837461133950086 1.0606980704729962 -1002332.4045826938 -1.0023324045826938e+06 -1002038.448124136 -1001368.3174233865   
24 2400 50.291306903873384 1.0623936654485322 -1002867.4924915484 -1.0028674924915484e+06 -1002244.8180815177 -1001823.1615792012   
25 2500 56.45206392435077 1.0638954181087288 -1003052.976161435 -1.0030529761614350e+06 -1002518.6547985931 -1001769.3203616237   
26 2600 63.112612334626256 1.0658307491251224 -1003330.4618415735 -1.0033304618415735e+06 -1002791.3178426739 -1001809.0440718611   
27 2700 70.65791997288372 1.0667851483616282 -1003618.0467332085 -1.0036180467332085e+06 -1003046.4222525607 -1002055.0100281502   
28 2800 78.9881226300644 1.067900626414607 -1004039.6082709755 -1.0040396082709755e+06 -1003456.5228281735 -1002298.4949575017   
29 2900 88.56716476113733 1.0692157951849952 -1004723.9757829295 -1.0047239757829295e+06 -1003867.3856387838 -1003081.0611236023   
30 3000 99.41415774110943 1.0709221044504194 -1005075.7792154192 -1.0050757792154192e+06 -1004284.7270770443 -1003299.2853565727   
31 3100 111.21082229856358 1.0717114191958153 -1005759.0374859197 -1.0057590374859197e+06 -1004642.6543691747 -1003183.8971138727   
32 3200 125.03341472068928 1.0729647674392722 -1006777.5201788581 -1.0067775201788581e+06 -1005278.73439211 -1003141.3132605114   
33 3300 140.16601163958165 1.0741944671282995 -1007465.6573634084 -1.0074656573634084e+06 -1006006.2858268365 -1001266.7137481023   
34 3400 156.73092803104873 1.075793123329761 -1008328.1502193834 -1.0083281502193834e+06 -1006414.151861287 -1000311.8753953686   
35 3500 174.52648359717756 1.0773447152545765 -1008728.4481905664 -1.0087284481905664e+06 -1006851.295152764 -1000206.1699221187   
36 3600 192.91662007582963 1.0777075387389705 -1009575.6340957459 -1.0095756340957459e+06 -1007341.0303439263 -1000763.2024417231   
37 3700 212.7483033395853 1.078359123182135 -1010494.0170900845 -1.0104940170900845e+06 -1007808.4736132438 -1000489.3359295246   
38 3800 232.27309746095023 1.079873000512769 -1010868.3244272637 -1.0108683244272637e+06 -1008234.3948659392 -1001345.5522204315   
39 3900 251.6733124444842 1.0800675698001612 -1011744.2656734135 -1.0117442656734135e+06 -1008215.0440890818 -1001239.8873067369   
40 4000 271.72108859497604 1.080475707543997 -1012185.8003036564 -1.0121858003036564e+06 -1008880.2452784299 -1000728.5540453563   
41 4100 291.81508749565046 1.081622523413617 -1012619.9165083662 -1.0126199165083662e+06 -1008762.9488908651 -999485.1459960212   
42 4200 313.9094779533477 1.082790216566979 -1014975.5507903689 -1.0149755507903689e+06 -1008748.3433896154 -999493.0059282422   
43 4300 335.2547575254264 1.0852774169700807 -1014975.5507903689 -1.0141912596250451e+06 -1009230.8091143579 -1000264.1244986341   
44 4400 355.8587880986919 1.0866970772440958 -1015357.0480146616 -1.0153570480146616e+06 -1010107.4990067169 -999886.0098427245   
45 4500 376.46906609559005 1.087497906016237 -1015357.0480146616 -1.0149288263940410e+06 -1009550.6726593338 -1002527.5186825263   
46 4600 395.37617719974196 1.0886514684722086 -1015661.2547306579 -1.0156612547306579e+06 -1011059.2496717871 -1000728.632600241   
47 4700 414.00200836746893 1.089770023930982 -1016430.2945259523 -1.0164302945259523e+06 -1010309.4876806928 -1002427.5009812592   
48 4800 434.11922744302274 1.0915763077026082 -1017125.804713659 -1.0171258047136590e+06 -1011317.4825815308 -1001239.3558791174   
49 4900 453.1032479849974 1.0934309749343425 -1017974.8377165268 -1.0179748377165268e+06 -1011459.7306619744 -1001182.0663849928   
50 5000 473.2535283562103 1.0952844317236914 -1017974.8377165268 -1.0176145648913872e+06 -1010253.7756892226 -1001856.2090461667   
51 5100 492.6170767410151 1.0969222196977033 -1018064.1365932018 -1.0180641365932018e+06 -1010646.871414395 -1000915.6886293879   
52 5200 511.79360459028953 1.0981153334578961 -1019060.230850642 -1.0190602308506420e+06 -1009468.3219910827 -999484.5260535798   
53 5300 530.6815761764287 1.099849379468219 -1019307.5690420448 -1.0193075690420448e+06 -1010866.9042133575 -999239.5459151285   
54 5400 548.3324555718193 1.1018084590761985 -1019569.7801612043 -1.0195697801612043e+06 -1011103.6316195934 -999323.8337970198   
55 5500 567.5422876439515 1.1034764309751353 -1019569.7801612043 -1.0195648143097752e+06 -1009338.3329479214 -998896.1494970964   
56 5600 588.0901877017777 1.1059380022864878 -1020150.7150498487 -1.0201507150498487e+06 -1012482.8280789604 -999330.409966338   
57 5700 608.8737128134396 1.1080467534142373 -1021036.3980430692 -1.0210363980430692e+06 -1012245.271504431 -999319.9336706751   
58 5800 629.8901250013671 1.1108201462358667 -1021210.7520336774 -1.0212107520336774e+06 -1011613.8101607015 -1001462.1174417674   
59 5900 648.4493057563346 1.1134088045361101 -1021352.5507443238 -1.0213525507443238e+06 -1010646.6208820964 -1001749.7180679498   
60 6000 666.9659545825501 1.1160973793090627 -1021875.173852809 -1.0218751738528090e+06 -1011523.4145340142 -1001000.1665648349   
61 6100 683.1075052138477 1.1194553778282277 -1022074.0872629484 -1.0220740872629484e+06 -1012401.6122776383 -1001608.5337709989   
62 6200 697.4872054227142 1.1223715425353844 -1023138.1743219993 -1.0231381743219993e+06 -1013371.0876765933 -1000982.2726526516   
63 6300 711.8337476771693 1.1253020535456757 -1023204.1953625021 -1.0232041953625021e+06 -1011155.6203165737 -998337.6346282858   
64 6400 723.5672010795573 1.1284485680600098 -1023204.1953625021 -1.0231104316067907e+06 -1012535.2624493339 -1000101.48456288   
65 6500 737.535125157353 1.1319250492734603 -1024187.1042029007 -1.0241871042029007e+06 -1012776.5914701141 -1000076.5054372564   
66 6600 749.8260103598519 1.1355166929207055 -1024400.4620992565 -1.0244004620992565e+06 -1013841.1578051273 -999509.87431195   
67 6700 764.5218700799181 1.139272020645024 -1025226.3793910285 -1.0252263793910285e+06 -1012442.6986351118 -1001692.4855494204   
68 6800 776.9467806535619 1.1429997356527093 -1025711.9041573725 -1.0257119041573725e+06 -1014610.6575420024 -1001279.4992485534   
69 6900 792.9600672035069 1.1470759257031016 -1025711.9041573725 -1.0247093018070965e+06 -1013343.3309552821 -1002511.611107998   
70 7000 808.0944038712045 1.1505065956840057 -1026000.0510540309 -1.0260000510540309e+06 -1013915.8709948007 -1000613.7293772007   
71 7100 823.4001261225246 1.1548773404693464 -1026000.0510540309 -1.0251904353203760e+06 -1012729.0348195016 -999553.9112483072   
72 7200 838.2466302586267 1.1590742386396875 -1026000.0510540309 -1.0257139820345332e+06 -1014680.142612678 -1000373.8958404122   
73 7300 847.9341339929366 1.1632212855595039 -1026810.371021426 -1.0268103710214260e+06 -1014235.2710078651 -1001953.677433894   
74 7400 855.9536308618862 1.1678699046863388 -1026810.371021426 -1.0261225017124396e+06 -1014408.8099106286 -1002513.1692356132   
75 7500 863.1594113743945 1.171866985588113 -1026810.371021426 -1.0263384972231934e+06 -1013729.5887689029 -999867.0816600824   
76 7600 874.1212839675804 1.1765220456805292 -1026810.371021426 -1.0256258874428342e+06 -1016777.3936760132 -999672.2477148008   
77 7700 881.639992350915 1.1816888127209748 -1026810.371021426 -1.0261288742769206e+06 -1015648.2291683791 -1002357.3010279163   
78 7800 885.3095001301228 1.1866863039761297 -1027142.2426606264 -1.0271422426606264e+06 -1017754.4897696858 -1002995.8685147557   
79 7900 890.1979043162229 1.191290337926659 -1027142.2426606264 -1.0260755344816383e+06 -1014732.4384257066 -1001413.3847757151   
80 8000 895.9330361123779 1.19581836016679 -1027142.2426606264 -1.0267531585199169e+06 -1015835.2019860307 -1004408.1724780024   
81 8100 899.0173216819643 1.2000843675095394 -1027142.2426606264 -1.0264182053095789e+06 -1017479.6766401449 -1001094.4852734801   
82 8200 900.8480189422331 1.2050870225243466 -1027142.2426606264 -1.0266159363975625e+06 -1016808.8284468267 -1001715.7568881197   
83 8300 905.7159174121263 1.2100072546859426 -1027142.2426606264 -1.0268419671233073e+06 -1016992.2919924546 -1001660.6158428041   
84 8400 907.9847626540928 1.2148745460936403 -1027142.2426606264 -1.0270526022436889e+06 -1016360.7457620131 -1003358.9584185933   
85 8500 913.655093097631 1.2198443772624037 -1027696.3271493186 -1.0276963271493186e+06 -1016080.1662195816 -1001974.8864502866   
86 8600 921.1984709802925 1.224554661284722 -1028068.6062432954 -1.0280686062432954e+06 -1015468.7540263645 -1002631.0799245837   
87 8700 934.2417446727603 1.230473322949551 -1028068.6062432954 -1.0277907950312942e+06 -1015706.1149400254 -1003576.2180500802   
88 8800 940.6563525075672 1.235825003266516 -1028231.354341374 -1.0282313543413740e+06 -1015432.0867787186 -1002055.3523139954   
89 8900 949.2391782358501 1.2413476171225746 -1029105.3680097829 -1.0291053680097829e+06 -1017167.2926481758 -1003066.7671212587   
90 9000 958.0629585722884 1.2469099062234839 -1029105.3680097829 -1.0282965167733810e+06 -1018144.8354245095 -1003926.6579726685   
91 9100 964.4283357773631 1.2521622718811287 -1029105.3680097829 -1.0288502399834238e+06 -1017128.1408077576 -1000853.8011983477   
92 9200 972.9741759340849 1.25787059042128 -1029670.4848157761 -1.0296704848157761e+06 -1018490.4158273413 -1002496.921077486   
93 9300 978.0141664059572 1.263498776156564 -1029670.4848157761 -1.0292671046169866e+06 -1019135.9518861172 -999604.8896656822   
94 9400 984.2220691664926 1.2695118845113267 -1029670.4848157761 -1.0286973340846559e+06 -1018269.9643860378 -1002670.9395331503   
95 9500 991.3148067315896 1.2749465310963823 -1029670.4848157761 -1.0289545383467081e+06 -1017887.5710012537 -1001419.8262533548   
96 9600 1003.5018903086171 1.2810716182680006 -1029894.9971450109 -1.0298949971450109e+06 -1019626.6060269318 -1002331.9454908018   
97 9700 1007.6816924106508 1.286776488064381 -1029894.9971450109 -1.0291582797756296e+06 -1017981.8471301324 -1001553.5350201965   
98 9800 1014.8950843711168 1.2923707372205147 -1031330.1270018758 -1.0313301270018758e+06 -1020295.3208628662 -1003836.6789505064   
99 9900 1025.68937627651 1.2977996712223223 -1031330.1270018758 -1.0300331989175626e+06 -1018925.6288451836 -1002623.7489381874   
100 10000 1034.3583884639115 1.303951394463083 -1031330.1270018758 -1.0300028394368390e+06 -1017747.0813356901 -1003647.2063425396   
101 10100 1038.2443382222425 1.3096056691061837 -1031330.1270018758 -1.0296192395089166e+06 -1018245.4755718114 -1001705.0163511885   
102 10200 1050.6239284903208 1.3155585808186385 -1031714.7453489196 -1.0317147453489196e+06 -1019135.1749129337 -1003713.4319447434   
103 10300 1069.1999184414758 1.3219434578671498 -1031782.0419222354 -1.0317820419222354e+06 -1020731.4852378397 -1003801.0942572795   
104 10400 1086.410535932109 1.3279013831423567 -1031782.0419222354 -1.0301393856545794e+06 -1020105.3843183016 -1002661.3238687231   
105 10500 1103.0720969651156 1.333499902925282 -1031782.0419222354 -1.0315364897817823e+06 -1021623.6674867831 -1002712.9961350074   
106 10600 1112.3292642159493 1.3394992183097996 -1031782.0419222354 -1.0307024958672951e+06 -1020241.8345912074 -1002812.2208145077   
107 10700 1119.2642313410217 1.3457105523537614 -1031782.0419222354 -1.0311692188766350e+06 -1019552.5836498055 -1001967.7609071161   
108 10800 1127.5534026374228 1.351394368546998 -1031785.4485887815 -1.0317854485887815e+06 -1019556.139616642 -1004370.1175197456   
109 10900 1137.9521794005489 1.3572928733760565 -1031785.4485887815 -1.0308330722343756e+06 -1019334.5668753327 -1002429.8398527636   
110 11000 1148.1917470145245 1.3632093309036457 -1031970.8951374344 -1.0319708951374344e+06 -1020441.6665714164 -1004110.0913601224   
111 11100 1158.6526135253375 1.3690236712691295 -1032014.575987005 -1.0320145759870050e+06 -1020837.8431084864 -1003873.8214808389   
112 11200 1169.4696506955777 1.3756347407929759 -1032341.312401712 -1.0323413124017121e+06 -1021514.072640239 -1005090.7292383766   
113 11300 1181.474096219458 1.3815643963717978 -1032341.312401712 -1.0320181125921361e+06 -1019292.2844635809 -1003923.2593333775   
114 11400 1188.7741744253933 1.3883066737467193 -1032779.1553788484 -1.0327791553788484e+06 -1020719.4184321878 -1004492.8294778742   
115 11500 1193.0907848867248 1.3955379603044638 -1032779.1553788484 -1.0319370626804100e+06 -1019732.3320005755 -1004980.1987042128   
116 11600 1192.5061236591982 1.4017182317950663 -1032779.1553788484 -1.0311694627362264e+06 -1020074.4909269324 -1003790.118506814   
117 11700 1191.5319218733355 1.40832415001329 -1032779.1553788484 -1.0322540931844946e+06 -1020659.9442465041 -1002558.2774369585   
118 11800 1194.8349645650874 1.415083284153049 -1032898.922506499 -1.0328989225064990e+06 -1021132.8516751067 -1004019.7165745221   
119 11900 1199.136800136228 1.4216403631758083 -1032898.922506499 -1.0318526711111856e+06 -1021276.2555177913 -1007896.4377009544   
120 12000 1202.3915568464856 1.4276612507119655 -1032898.922506499 -1.0327259439548135e+06 -1022468.4116887565 -1002664.5420218719   
121 12100 1205.604922767582 1.433404631427056 -1032898.922506499 -1.0324653840435598e+06 -1022266.1185974494 -1000919.2613483226   
122 12200 1203.8665568577917 1.4396972647614106 -1034220.2146920923 -1.0342202146920923e+06 -1020936.8864407149 -1005299.2831216638   
123 12300 1202.0445718724802 1.4453021964288018 -1034220.2146920923 -1.0322376542418562e+06 -1021718.496712632 -999254.4625290332   
124 12400 1197.8391115123964 1.4508373395668075 -1034220.2146920923 -1.0332895159461680e+06 -1021437.9413210496 -1004713.9735195329   
125 12500 1188.4064904193528 1.4565846756414698 -1034220.2146920923 -1.0335726857053114e+06 -1023181.4778636724 -1003372.9167752664   
126 12600 1180.635720159418 1.4622732968615537 -1034220.2146920923 -1.0338455581510637e+06 -1022496.772351133 -1005009.7185630834   
127 12700 1177.3344659027148 1.4688342014780607 -1034220.2146920923 -1.0340306100883393e+06 -1022769.3568513098 -1004196.9191322011   
128 12800 1178.2936262825413 1.4742654065367078 -1034220.2146920923 -1.0341861756264789e+06 -1022744.7848295893 -1004829.0037979413   
129 12900 1178.3066627582584 1.479222387109661 -1034504.9336775113 -1.0345049336775113e+06 -1022316.0072429727 -1003505.892198502   
130 13000 1181.9059211620158 1.4845784842948955 -1034504.9336775113 -1.0340738797211974e+06 -1022702.1766718281 -1005695.0538323709   
131 13100 1180.2985553107517 1.4901106281278969 -1034504.9336775113 -1.0339002279248519e+06 -1022413.1145529757 -1004809.9864334429   
132 13200 1182.987746404413 1.4956672894848362 -1034760.1687221781 -1.0347601687221781e+06 -1022790.4301237098 -1006995.5224593576   
133 13300 1189.9870984603297 1.5015739072229843 -1034760.1687221781 -1.0344881539265154e+06 -1022622.977583972 -1006400.5782766063   
134 13400 1205.1104583250585 1.5073378953748624 -1035849.4948837531 -1.0358494948837531e+06 -1023578.6897834775 -1000644.2673840702   
135 13500 1217.6543974919675 1.5139933105490277 -1035849.4948837531 -1.0345757397413705e+06 -1023517.1925963991 -1010131.4611743683   
136 13600 1225.860372502159 1.5189690470815318 -1035849.4948837531 -1.0343300191653754e+06 -1021974.080308725 -1004243.7321304866   
137 13700 1235.1281215671675 1.5243683436446778 -1035849.4948837531 -1.0351921626228089e+06 -1022692.6558702758 -1011189.6690695036   
138 13800 1231.6380331051146 1.5302151346357642 -1035849.4948837531 -1.0352391394335730e+06 -1023470.9489920237 -1005953.601708782   
139 13900 1237.429237924282 1.535590556765084 -1035849.4948837531 -1.0357873210193644e+06 -1023754.7770440427 -1005009.8536832228   
140 14000 1249.635658307075 1.541588640049635 -1035849.4948837531 -1.0348052513306917e+06 -1023529.2298685205 -1003804.597849082   
141 14100 1259.2940557338934 1.5476649796137787 -1035849.4948837531 -1.0354225721637650e+06 -1024244.1020797014 -1005295.7801903976   
142 14200 1266.7571852022684 1.5536290839613367 -1036124.8703297761 -1.0361248703297761e+06 -1024348.6450312235 -1000521.8941399386   
143 14300 1281.1902981217006 1.560186274826679 -1037149.368991042 -1.0371493689910420e+06 -1024447.9328794662 -1002630.4897880906   
144 14400 1297.3715572984468 1.566315049982705 -1037149.368991042 -1.0357672372315419e+06 -1024057.7865775172 -1007487.6948890466   
145 14500 1315.5305339995768 1.5730226856300125 -1037149.368991042 -1.0366855791447235e+06 -1023105.1870408271 -1006508.3184549566   
146 14600 1336.261533416794 1.5797585683194728 -1037149.368991042 -1.0363585009075903e+06 -1023837.9839123625 -1006237.9709330009   
147 14700 1366.514507848547 1.585773764993052 -1037149.368991042 -1.0368042284620485e+06 -1024583.6771467074 -1005733.7439879172   
148 14800 1392.4336128687594 1.5923288752832392 -1037149.368991042 -1.0369275488031423e+06 -1023869.4537115688 -1007071.6441268051   
149 14900 1408.490830432652 1.5987564255497284 -1037979.6719062715 -1.0379796719062715e+06 -1023804.0559132446 -1006144.2282956315   
150 15000 1419.905380778426 1.6050160960428839 -1038092.4503255499 -1.0380924503255499e+06 -1025732.7926938232 -1007790.3113652838   
151 15100 1434.8411526223783 1.6113112982973796 -1038296.6409306927 -1.0382966409306927e+06 -1025035.5585675973 -1007099.0087201279   
152 15200 1449.2565872191726 1.6186405318908068 -1038296.6409306927 -1.0377538616026221e+06 -1025596.8430141298 -1008935.1856243683   
153 15300 1468.5707474260141 1.6253533256574002 -1039815.1961448626 -1.0398151961448626e+06 -1025351.3466287998 -1004006.9384798253   
154 15400 1485.7563110547312 1.6323428456331728 -1039815.1961448626 -1.0387446825103376e+06 -1026584.0802339363 -1007679.3719843387   
155 15500 1499.6455357689151 1.6399147604325746 -1039815.1961448626 -1.0388669840947877e+06 -1026777.6041010894 -1007787.8617162908   
156 15600 1512.780505237319 1.647067227556349 -1039815.1961448626 -1.0389672657817532e+06 -1026601.7193713125 -1006168.6169300934   
157 15700 1525.6249849844664 1.654586040624623 -1039815.1961448626 -1.0387064139244887e+06 -1027521.9537920394 -1008215.5877596388   
158 15800 1536.8966974552807 1.660911946322191 -1040085.3760538391 -1.0400853760538391e+06 -1026102.6138036519 -1007191.817521528   
159 15900 1552.619972832355 1.668405348335002 -1040944.190553787 -1.0409441905537870e+06 -1027155.0394092149 -1007615.9090418409   
160 16000 1558.642201544838 1.6762982320493485 -1041064.4560843951 -1.0410644560843951e+06 -1028509.684824618 -1008882.1090799522   
161 16100 1568.4766321007694 1.6831660497605843 -1041064.4560843951 -1.0398959256502176e+06 -1025777.4650619732 -1007805.0423841893   
162 16200 1571.563803270503 1.6908482549436858 -1041064.4560843951 -1.0409628973689048e+06 -1026139.5967154556 -1008910.8512038685   
163 16300 1575.7027642051503 1.6985138416838266 -1041090.029711138 -1.0410900297111380e+06 -1026364.1862048031 -1008304.5853886701   
164 16400 1579.9318624171199 1.7057583322056424 -1041090.029711138 -1.0410870746443855e+06 -1027354.2010461171 -1007624.9859644782   
