date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-03-09,201382,783453.0111314747,14380,1.0549525022506714,15321.9191521883,768131.0919792864,215762
2023-03-10,215762,768131.0919792864,9937,1.0584698915481567,10623.195465437175,757507.8965138493,225699
2023-03-13,225699,757507.8965138493,3948,1.0683646202087402,4260.082555789948,753247.8139580593,229647
2023-03-14,229647,753247.8139580593,2416,1.0725010633468628,2617.074194736481,750630.7397633229,232063
2023-03-15,232063,750630.7397633229,2971,1.0727657079696655,3219.058787561655,747411.6809757613,235034
2023-03-16,235034,747411.6809757613,11781,1.0583354234695437,12592.93212013364,734818.7488556276,246815
2023-03-17,246815,734818.7488556276,8561,1.0614134073257446,9177.627781916857,725641.1210737107,255376
2023-03-20,255376,725641.1210737107,5223,1.0678855180740356,5633.341721509695,720007.779352201,260599
2023-03-21,260599,720007.779352201,2992,1.071914792060852,3239.24074842453,716768.5386037765,263591
2023-03-22,263591,716768.5386037765,1600,1.0774236917495728,1741.1166858673096,715027.4219179092,265191
2023-03-23,265191,715027.4219179092,149,1.0870392322540283,163.58853406190872,714863.8333838473,265340
2023-03-24,265340,714863.8333838473,791,1.0835057497024536,865.6235784947872,713998.2098053525,266131
2023-03-27,266131,713998.2098053525,2176,1.077818512916565,2368.78641494751,711629.423390405,268307
2023-03-28,268307,711629.423390405,1051,1.0807071924209597,1147.181491826773,710482.2418985782,269358
2023-03-29,269358,710482.2418985782,582,1.0839520692825315,637.1687053656577,709845.0731932126,269940
2023-03-30,269940,709845.0731932126,225,1.0843634605407717,246.42159640789038,709598.6515968047,270165
2023-03-31,270165,709598.6515968047,-1237,1.0904649496078491,-1335.4160912382602,710934.067688043,268928
2023-04-03,268928,710934.067688043,299,1.080333590507507,326.2499409973621,710607.8177470457,269227
2023-04-04,269227,710607.8177470457,-1970,1.091226577758789,-2128.219194602966,712736.0369416486,267257
2023-04-05,267257,712736.0369416486,-2890,1.0960105657577517,-3135.795829689503,715871.832771338,264367
2023-04-06,264367,715871.832771338,-2112,1.090334177017212,-2279.757924041748,718151.5906953798,262255
2023-04-07,262255,718151.5906953798,-2478,1.0920130014419556,-2678.9481353974343,720830.5388307772,259777
2023-04-10,259777,720830.5388307772,-2088,1.0913575887680054,-2255.9670988941193,723086.5059296712,257689
2023-04-11,257689,723086.5059296712,-1144,1.086932897567749,-1231.0167224693298,724317.5226521406,256545
2023-04-12,256545,724317.5226521406,-2932,1.0917507410049438,-3169.00304090023,727486.5256930408,253613
2023-04-13,253613,727486.5256930408,-4452,1.0999890565872192,-4848.179767127037,732334.7054601678,249161
2023-04-14,249161,732334.7054601678,-5351,1.1054610013961792,-5856.168600286245,738190.8740604541,243810
2023-04-17,243810,738190.8740604541,-3982,1.098659634590149,-4331.114038288593,742521.9880987427,239828
2023-04-18,239828,742521.9880987427,-1917,1.0925379991531372,-2073.4513909327984,744595.4394896755,237911
2023-04-19,237911,744595.4394896755,-4108,1.0975382328033447,-4463.600189752578,749059.039679428,233803
2023-04-20,233803,749059.039679428,-3164,1.095218300819397,-3430.6179967546464,752489.6576761826,230639
2023-04-21,230639,752489.6576761826,-3534,1.0970927476882937,-3838.3545126271256,756328.0121888097,227105
2023-04-24,227105,756328.0121888097,-4875,1.0992271900177002,-5305.145225822926,761633.1574146326,222230
2023-04-25,222230,761633.1574146326,-6050,1.1059499979019165,-6624.087512433529,768257.2449270661,216180
2023-04-26,216180,768257.2449270661,-4244,1.0978394746780396,-4612.6384232282635,772869.8833502944,211936
2023-04-27,211936,772869.8833502944,-5993,1.1047282218933103,-6554.429871468543,779424.313221763,205943
2023-04-28,205943,779424.313221763,-5595,1.1032048463821411,-6110.706804352999,785535.020026116,200348
2023-05-01,200348,785535.020026116,-4198,1.1010911464691162,-4576.156826548577,790111.1768526647,196150
2023-05-02,196150,790111.1768526647,-1536,1.0969241857528689,-1668.0267938232425,791779.2036464879,194614
2023-05-03,194614,791779.2036464879,-4605,1.1010911464691162,-5019.8194821953775,796799.0231286833,190009
2023-05-04,190009,796799.0231286833,-6370,1.1068925857543943,-6980.396713542937,803779.4198422263,183639
2023-05-05,183639,803779.4198422263,-4926,1.102292776107788,-5375.595272955895,809155.0151151823,178713
2023-05-08,178713,809155.0151151823,-5000,1.10186767578125,-5454.2449951171875,814609.2601102995,173713
2023-05-09,173713,814609.2601102995,-2695,1.0996140241622925,-2933.8251971662044,817543.0853074656,171018
2023-05-10,171018,817543.0853074656,414,1.096467137336731,458.47676880598067,817084.6085386596,171432
2023-05-11,171432,817084.6085386596,-1618,1.098406195640564,-1759.4490123009682,818844.0575509606,169814
2023-05-12,169814,818844.0575509606,2223,1.0912145376205444,2450.027616301775,816394.0299346588,172037
2023-05-15,172037,816394.0299346588,7263,1.0852696895599363,7961.136892826556,808432.8930418323,179300
2023-05-16,179300,808432.8930418323,5213,1.0873701572418213,5725.145235998631,802707.7478058336,184513
2023-05-17,184513,802707.7478058336,4571,1.0865668058395386,5016.363838187456,797691.3839676462,189084
2023-05-18,189084,797691.3839676462,4902,1.0838346481323242,5366.0870195961,792325.29694805,193986
2023-05-19,193986,792325.29694805,9115,1.0775396823883057,9919.9919470191,782405.3050010309,203101
2023-05-22,203101,782405.3050010309,6568,1.0822745561599731,7179.463077707291,775225.8419233236,209669
2023-05-23,209669,775225.8419233236,7225,1.0811045169830322,7889.089936554432,767336.7519867691,216894
2023-05-24,216894,767336.7519867691,9477,1.076971173286438,10308.520367327928,757028.2316194412,226371
2023-05-25,226371,757028.2316194412,9080,1.0757315158843994,9865.31858587265,747162.9130335685,235451
2023-05-26,235451,747162.9130335685,10721,1.072443604469299,11612.64456235051,735550.2684712181,246172
2023-05-29,246172,735550.2684712181,11189,1.0723055601119995,12118.007181214094,723432.261290004,257361
2023-05-30,257361,723432.261290004,10912,1.0707669258117676,11801.050781402588,711631.2105086014,268273
2023-05-31,268273,711631.2105086014,7945,1.073306918144226,8612.697699302435,703018.5128092989,276218
2023-06-01,276218,703018.5128092989,10373,1.0695186853408811,11205.05849627137,691813.4543130276,286591
2023-06-02,286591,691813.4543130276,5987,1.0760787725448608,6506.908447338343,685306.5458656892,292578
2023-06-05,292578,685306.5458656892,10241,1.0698620080947876,11066.021393147706,674240.5244725414,302819
2023-06-06,302819,674240.5244725414,8474,1.0711798667907717,9167.94997309685,665072.5744994446,311293
2023-06-07,311293,665072.5744994446,9739,1.0698047876358032,10523.017115052939,654549.5573843917,321032
2023-06-08,321032,654549.5573843917,8609,1.0707440376281738,9310.215774140359,645239.3416102513,329641
