date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2022-01-03,0,1000000,0,115.14199829101562,0.0,1000000.0,0
2022-01-04,0,1000000.0,0,115.3280029296875,0.0,1000000.0,0
2022-01-05,0,1000000.0,0,116.17400360107422,0.0,1000000.0,0
2022-01-06,0,1000000.0,0,116.12799835205078,0.0,1000000.0,0
2022-01-07,0,1000000.0,0,115.86499786376952,0.0,1000000.0,0
2022-01-10,0,1000000.0,0,115.61799621582033,0.0,1000000.0,0
2022-01-11,0,1000000.0,0,115.27799987792967,0.0,1000000.0,0
2022-01-12,0,1000000.0,0,115.33100128173828,0.0,1000000.0,0
2022-01-13,0,1000000.0,0,114.6750030517578,0.0,1000000.0,0
2022-01-14,0,1000000.0,0,114.11799621582033,0.0,1000000.0,0
2022-01-17,0,1000000.0,0,114.30599975585938,0.0,1000000.0,0
2022-01-18,0,1000000.0,0,114.5709991455078,0.0,1000000.0,0
2022-01-19,0,1000000.0,0,114.5540008544922,0.0,1000000.0,0
2022-01-20,0,1000000.0,493,114.34700012207033,56936.80177078248,943063.1982292176,493
2022-01-21,493,943063.1982292176,1246,113.99299621582033,143455.62601776127,799607.5722114563,1739
2022-01-24,1739,799607.5722114563,1829,113.78500366210938,210193.89941497802,589413.6727964783,3568
2022-01-25,3568,589413.6727964783,2028,114.01100158691406,233526.45433044434,355887.2184660339,5596
2022-01-26,5596,355887.2184660339,3125,113.875,355859.375,27.843466033926234,8721
2022-01-27,8721,27.843466033926234,0,114.72100067138672,0.0,27.843466033926234,8721
2022-01-28,8721,27.843466033926234,0,115.35199737548828,0.0,27.843466033926234,8721
2022-01-31,8721,27.843466033926234,0,115.26200103759766,0.0,27.843466033926234,8721
2022-02-01,8721,27.843466033926234,0,115.12100219726562,0.0,27.843466033926234,8721
2022-02-02,8721,27.843466033926234,0,114.73600006103516,0.0,27.843466033926234,8721
2022-02-03,8721,27.843466033926234,0,114.38200378417967,0.0,27.843466033926234,8721
2022-02-04,8721,27.843466033926234,0,114.95700073242188,0.0,27.843466033926234,8721
2022-02-07,8721,27.843466033926234,0,115.2239990234375,0.0,27.843466033926234,8721
2022-02-08,8721,27.843466033926234,0,115.06300354003906,0.0,27.843466033926234,8721
2022-02-09,8721,27.843466033926234,0,115.53099822998048,0.0,27.843466033926234,8721
2022-02-10,8721,27.843466033926234,0,115.60199737548828,0.0,27.843466033926234,8721
2022-02-11,8721,27.843466033926234,0,116.0469970703125,0.0,27.843466033926234,8721
2022-02-14,8721,27.843466033926234,0,115.58399963378906,0.0,27.843466033926234,8721
2022-02-15,8721,27.843466033926234,0,115.53600311279295,0.0,27.843466033926234,8721
2022-02-16,8721,27.843466033926234,0,115.63500213623048,0.0,27.843466033926234,8721
2022-02-17,8721,27.843466033926234,0,115.38700103759766,0.0,27.843466033926234,8721
2022-02-18,8721,27.843466033926234,0,114.86599731445312,0.0,27.843466033926234,8721
2022-02-21,8721,27.843466033926234,0,114.96099853515624,0.0,27.843466033926234,8721
2022-02-22,8721,27.843466033926234,0,114.60900115966795,0.0,27.843466033926234,8721
2022-02-23,8721,27.843466033926234,0,115.09600067138672,0.0,27.843466033926234,8721
2022-02-24,8721,27.843466033926234,0,114.89800262451172,0.0,27.843466033926234,8721
2022-02-25,8721,27.843466033926234,0,115.5709991455078,0.0,27.843466033926234,8721
2022-02-28,8721,27.843466033926234,0,115.58499908447266,0.0,27.843466033926234,8721
2022-03-01,8721,27.843466033926234,0,115.0780029296875,0.0,27.843466033926234,8721
2022-03-02,8721,27.843466033926234,0,114.83300018310548,0.0,27.843466033926234,8721
2022-03-03,8721,27.843466033926234,0,115.5189971923828,0.0,27.843466033926234,8721
2022-03-04,8721,27.843466033926234,0,115.4739990234375,0.0,27.843466033926234,8721
2022-03-07,8721,27.843466033926234,0,114.9499969482422,0.0,27.843466033926234,8721
2022-03-08,8721,27.843466033926234,0,115.3730010986328,0.0,27.843466033926234,8721
2022-03-09,8721,27.843466033926234,0,115.72200012207033,0.0,27.843466033926234,8721
2022-03-10,8721,27.843466033926234,0,115.90899658203124,0.0,27.843466033926234,8721
2022-03-11,8721,27.843466033926234,0,116.1790008544922,0.0,27.843466033926234,8721
2022-03-14,8721,27.843466033926234,0,117.52899932861328,0.0,27.843466033926234,8721
2022-03-15,8721,27.843466033926234,0,118.21800231933594,0.0,27.843466033926234,8721
2022-03-16,8721,27.843466033926234,0,118.29199981689452,0.0,27.843466033926234,8721
2022-03-17,8721,27.843466033926234,0,118.87000274658205,0.0,27.843466033926234,8721
2022-03-18,8721,27.843466033926234,0,118.48600006103516,0.0,27.843466033926234,8721
2022-03-21,8721,27.843466033926234,0,119.26300048828124,0.0,27.843466033926234,8721
2022-03-22,8721,27.843466033926234,0,119.59400177001952,0.0,27.843466033926234,8721
2022-03-23,8721,27.843466033926234,0,121.33999633789062,0.0,27.843466033926234,8721
2022-03-24,8721,27.843466033926234,0,121.1269989013672,0.0,27.843466033926234,8721
2022-03-25,8721,27.843466033926234,0,122.34600067138672,0.0,27.843466033926234,8721
2022-03-28,8721,27.843466033926234,0,122.2699966430664,0.0,27.843466033926234,8721
2022-03-29,8721,27.843466033926234,0,123.66000366210938,0.0,27.843466033926234,8721
2022-03-30,8721,27.843466033926234,0,123.125,0.0,27.843466033926234,8721
2022-03-31,8721,27.843466033926234,0,122.02100372314452,0.0,27.843466033926234,8721
2022-04-01,8721,27.843466033926234,0,121.75599670410156,0.0,27.843466033926234,8721
