date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2020-01-01,0,1000000,1684,1.1220825910568235,1908.4829541730876,998091.5170458269,1684
2020-01-02,1684,998091.5170458269,1583,1.1220825910568235,1794.019309059381,996297.4977367675,3267
2020-01-03,3267,996297.4977367675,1720,1.1171437501907349,1940.7021228313447,994356.7956139361,4987
2020-01-06,4987,994356.7956139361,1526,1.1161960363388062,1720.3483029675483,992636.4473109687,6513
2020-01-07,6513,992636.4473109687,2526,1.1197994947433472,2856.899658958912,989779.5476520098,9039
2020-01-08,9039,989779.5476520098,2346,1.1154738664627075,2643.070707628727,987136.476944381,11385
2020-01-09,11385,987136.476944381,2236,1.1113210916519165,2509.763100543022,984626.713843838,13621
2020-01-10,13621,984626.713843838,2146,1.1111111640930176,2408.2890037250518,982218.4248401129,15767
2020-01-13,15767,982218.4248401129,1875,1.111666917800903,2105.21922558546,980113.2056145275,17642
2020-01-14,17642,980113.2056145275,2013,1.1135733127593994,2264.039309370518,977849.1663051569,19655
2020-01-15,19655,977849.1663051569,1927,1.113089919090271,2166.3735168278217,975682.7927883291,21582
2020-01-16,21582,975682.7927883291,2145,1.1154004335403442,2416.459269243479,973266.3335190855,23727
2020-01-17,23727,973266.3335190855,2283,1.1139578819274902,2568.5975028848648,970697.7360162006,26010
2020-01-20,26010,970697.7360162006,-957,1.1094592809677124,-1051.1350065672398,971748.8710227679,25053
2020-01-21,25053,971748.8710227679,-1349,1.109693169593811,-1482.0063249242305,973230.877347692,23704
2020-01-22,23704,973230.877347692,-1590,1.108561396598816,-1744.9864943861962,974975.8638420783,22114
2020-01-23,22114,974975.8638420783,-1464,1.1096439361572266,-1608.2735353088378,976584.1373773871,20650
2020-01-24,20650,976584.1373773871,-1516,1.1055220365524292,-1659.211693339348,978243.3490707265,19134
2020-01-27,19134,978243.3490707265,-1637,1.102535843849182,-1786.8026646172996,980030.1517353439,17497
2020-01-28,17497,980030.1517353439,-1802,1.101976990699768,-1965.9049118685723,981996.0566472125,15695
2020-01-29,15695,981996.0566472125,-1861,1.1022562980651855,-2030.7859809923173,984026.8426282048,13834
2020-01-30,13834,984026.8426282048,-1766,1.1016855239868164,-1926.1208690071105,985952.9634972119,12068
2020-01-31,12068,985952.9634972119,-1623,1.1029127836227417,-1772.1271733415126,987725.0906705534,10445
2020-02-03,10445,987725.0906705534,-1347,1.1089794635772705,-1478.8573840641975,989203.9480546176,9098
2020-02-04,9098,989203.9480546176,-1273,1.1062926054000854,-1394.2273818075657,990598.1754364251,7825
2020-02-05,7825,990598.1754364251,-1327,1.1047282218933103,-1451.3146069478987,992049.4900433731,6498
2020-02-06,6498,992049.4900433731,-1242,1.100231051445007,-1352.8220962357518,993402.3121396088,5256
2020-02-07,5256,993402.3121396088,-1289,1.0982975959777832,-1401.548545203209,994803.860684812,3967
2020-02-10,3967,994803.860684812,-1112,1.0949305295944214,-1205.3871214199066,996009.2478062318,2855
2020-02-11,2855,996009.2478062318,-1131,1.0913456678390503,-1221.9688308227062,997231.2166370546,1724
2020-02-12,1724,997231.2166370546,-1265,1.091941475868225,-1367.4929073035717,998598.7095443582,459
2020-02-13,459,998598.7095443582,-459,1.0875948667526243,-494.21398340106,999092.9235277593,0
2020-02-14,0,999092.9235277593,0,1.0845986604690552,0.0,999092.9235277593,0
2020-02-17,0,999092.9235277593,0,1.0841753482818604,0.0,999092.9235277593,0
2020-02-18,0,999092.9235277593,0,1.0840108394622805,0.0,999092.9235277593,0
2020-02-19,0,999092.9235277593,0,1.079540491104126,0.0,999092.9235277593,0
2020-02-20,0,999092.9235277593,0,1.081009864807129,0.0,999092.9235277593,0
2020-02-21,0,999092.9235277593,0,1.078799843788147,0.0,999092.9235277593,0
2020-02-24,0,999092.9235277593,0,1.0839051008224487,0.0,999092.9235277593,0
2020-02-25,0,999092.9235277593,0,1.0849199295043943,0.0,999092.9235277593,0
2020-02-26,0,999092.9235277593,0,1.0881996154785156,0.0,999092.9235277593,0
2020-02-27,0,999092.9235277593,0,1.088589429855347,0.0,999092.9235277593,0
2020-02-28,0,999092.9235277593,0,1.0997228622436523,0.0,999092.9235277593,0
2020-03-02,0,999092.9235277593,0,1.1051311492919922,0.0,999092.9235277593,0
2020-03-03,0,999092.9235277593,0,1.114404797554016,0.0,999092.9235277593,0
2020-03-04,0,999092.9235277593,0,1.118067979812622,0.0,999092.9235277593,0
2020-03-05,0,999092.9235277593,0,1.113908290863037,0.0,999092.9235277593,0
