% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=336110, Thu Apr  4 00:52:43 2024, <python>{}</python>
1 15 9.410325571132644 1.0000488107150136 -1043726.2401537292 -1.0437262401537292e+06 -1013215.0071724044 -998016.0105314578   
2 30 9.0159983407952 1.0508550840628774 -1077936.7430121028 -1.0779367430121028e+06 -1033855.1993306706 -999996.9971118122   
3 45 8.800156135523592 1.0589669031373479 -1077936.7430121028 -1.0731972939923222e+06 -1052763.1271944866 -1036100.6041595357   
4 60 8.70126926860766 1.0732217965747475 -1095719.0884340168 -1.0957190884340168e+06 -1063473.4022678742 -1031780.7297294775   
5 75 8.673172486538677 1.0864724258854612 -1116912.941916645 -1.1169129419166450e+06 -1084445.9645801794 -1040008.0056597583   
6 90 8.714686474210987 1.1015545495277828 -1144028.303607338 -1.1440283036073381e+06 -1102852.790221192 -1083031.5577349071   
7 105 8.82536872218166 1.1157176059536664 -1154507.6951100377 -1.1545076951100377e+06 -1135359.9129260783 -1098371.37016877   
8 120 9.048454341488252 1.1282016219609614 -1196845.989815588 -1.1968459898155881e+06 -1141479.3279851396 -1129099.0096739286   
9 135 9.277978762093642 1.1507739270919835 -1209048.176920141 -1.2090481769201411e+06 -1170331.074545983 -1133463.972123806   
10 150 9.64288355703355 1.177012366773787 -1236077.7530421196 -1.2360777530421196e+06 -1191265.3190917433 -1174113.9026899578   
11 165 10.1557432274835 1.2133140031137701 -1268027.635714938 -1.2680276357149379e+06 -1213758.9404966843 -1190209.7882869798   
12 180 10.874005884919129 1.2451515396648716 -1297688.861011125 -1.2976888610111249e+06 -1251176.0946598868 -1202134.1792284488   
13 195 11.708335907409511 1.2709871333277627 -1357777.6716521299 -1.3577776716521299e+06 -1301019.2289156849 -1239172.3951592594   
14 210 12.684877576307832 1.2895293524576452 -1416994.9837670764 -1.4169949837670764e+06 -1363536.68024578 -1261039.954538393   
15 225 13.723327415717005 1.3095116728758984 -1451309.0675015613 -1.4513090675015613e+06 -1393486.9087519092 -1344735.1389254772   
16 240 14.975881851601919 1.3310858118911468 -1507837.4069668497 -1.5078374069668497e+06 -1412135.3913126106 -1391463.822246895   
17 255 16.397939555619754 1.346566716754336 -1521356.2845577863 -1.5213562845577863e+06 -1474790.667652767 -1417725.9704993446   
18 270 17.84762464336041 1.354416332675775 -1548533.9542713054 -1.5485339542713054e+06 -1510444.7675891963 -1467111.9025133103   
