% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=336110, Thu Apr  4 00:52:43 2024, <python>{}</python>
1 15 9.410325571132644 0 0 9.400903740431936 9.398376030422122 9.391154786930397 9.426621247725633 9.393207343651833 9.378111855005205 9.403958166739946 9.404238117105889 9.412336725171091 9.413535537316044 9.399853101849548 9.419403433339102 9.410953120073948 9.412674722667195 9.39098999570141 9.405197083871297 9.386211236752546 9.367713225266568 9.415305331383854 9.407029622054315 9.415006871529048 9.418685065178483 9.393057851836838 9.402807821100467 9.405624726898447 9.397671497372809 9.412849803825676 9.40911538500175 9.409969411110984 9.40714840183895 9.396086621917554 9.443518827326658 9.418315484149812 9.402684338052401 9.390312395425518 9.436440847730346 9.396649775715517 9.44483400509109 9.39842780588642 9.399960113610813 9.412851159001914 9.41950201415909
2 30 9.0159983407952 0 0 8.975381389427618 8.985031970721764 8.998055209797872 9.036561419829193 8.990453209765462 8.973214628996395 9.00169843633479 8.95778356318278 9.010870593291395 9.014478073561156 8.997172575208893 9.006621115502497 9.017836775723431 9.022906326353455 9.023777215068666 9.007305640717673 8.991463827545289 8.971802630374386 9.016484642406152 9.023337450244886 9.006296321571082 9.047021637109424 8.977285833232868 9.002920915374034 9.024400890377509 9.003431436550608 9.019972206454977 8.986872826823149 8.9935327226625 9.018036341617115 9.00006287837071 9.049589951267912 9.02115530250262 9.014842991203992 8.995729644196496 9.036022860217985 8.9775147156938 9.043494833164061 9.00303145874906 9.068290489288325 9.015829855252559 9.019984767594567
3 45 8.800156135523592 0 0 8.790790207903832 8.764172452342743 8.795943960158422 8.821096002074214 8.775972363058257 8.774587828363172 8.778063720466172 8.729845089102104 8.839877676843205 8.810511188106593 8.725888076198714 8.779057648233207 8.793296593714478 8.784828941361791 8.811807649948953 8.821865084696853 8.771458451455052 8.752055624068507 8.78356295922135 8.790761985029398 8.797699161561344 8.83079681921229 8.755350570672581 8.779644133846155 8.789413800703699 8.777820454444415 8.816688121090356 8.777112937045827 8.762459954847994 8.813174936955471 8.807432940756525 8.822761019157452 8.7578573031038 8.815030049621678 8.76711553077541 8.81051471815675 8.73903570450413 8.833706341053635 8.78859631687597 8.85280550833682 8.78710452815615 8.796217259997258
4 60 8.70126926860766 0 0 8.676991776240614 8.689624932579829 8.699772317485769 8.699694025279317 8.659080471947314 8.683888851764369 8.669677853026723 8.613113746860437 8.743552807496307 8.715212700136068 8.58101905600424 8.668350889133308 8.698040551000565 8.690168310032998 8.7146706022898 8.755367611460498 8.671314697351537 8.645174186707768 8.684255324486031 8.686821583962889 8.693062903425602 8.707479031251589 8.658559487628317 8.678931380905098 8.699205628313768 8.690196491227265 8.71536916140379 8.681187786964076 8.66564646549529 8.70709979585202 8.721373092730744 8.708089806144399 8.665642034828814 8.711459329537323 8.657280007275133 8.71059336232915 8.63004603700994 8.737288140538496 8.688849742825413 8.7671833313927 8.688795303430647 8.714524019459521
5 75 8.673172486538677 0 0 8.65455952245709 8.677570493272514 8.743672823155658 8.707602044015474 8.59877627311516 8.663872557776784 8.645479882666812 8.650952582245631 8.707171138627071 8.689219140085562 8.562825439741847 8.6306092486453 8.674076806554238 8.649233694978506 8.666329847951062 8.745546477441298 8.638946459564485 8.608979632965639 8.642454142659014 8.640915065619057 8.648953019416624 8.655153948999091 8.644923384792898 8.660753632152726 8.696005070272006 8.653939020384893 8.707376785277983 8.668823278813267 8.62115413914616 8.698141307149047 8.693757534557013 8.686363115817885 8.63867351803393 8.684989805373597 8.601832466247288 8.680162709754185 8.600427175976968 8.691451919683535 8.660967890695153 8.741395667803268 8.637567037558046 8.699572385572013
6 90 8.714686474210987 0 0 8.695537023125045 8.79830577126111 8.780313783061434 8.755652938103534 8.62760313458574 8.707259060945004 8.690592007064279 8.690295719282474 8.739027070941454 8.72738119433573 8.619791748720791 8.657162006344079 8.71167710731222 8.70295317321613 8.69606269317269 8.775279432068942 8.640391669592006 8.627838814133108 8.665923067969207 8.687597860046562 8.674936488699796 8.706282067545898 8.69053772738748 8.697755222767684 8.736131692684205 8.695766499674193 8.753951957823546 8.702159864821208 8.67732143232071 8.73695431827523 8.72949048711497 8.766507558374585 8.684893023013892 8.713527738578202 8.62353337332054 8.721989154999623 8.649549644222192 8.726853118781385 8.692221357515749 8.772463101152095 8.676580421739498 8.74101063069475
7 105 8.82536872218166 0 0 8.805134423351491 8.926851762088983 8.888930169760055 8.872579301857401 8.74300442823765 8.748353394649707 8.804086089918409 8.830510734849653 8.846649931533223 8.851241109726962 8.744754538099537 8.742798125879917 8.815152110392683 8.810324276749895 8.81248788618623 8.895863449248242 8.750294223304119 8.741363307948207 8.77317264717934 8.773650082277625 8.785581193195457 8.827890989672698 8.803471573515061 8.807304124689576 8.836973989772979 8.80314943616168 8.892626279562727 8.837323724813627 8.783183469648451 8.84956828167693 8.821516048106709 8.862877898279615 8.79119103061076 8.809413285624723 8.729066816870352 8.830328344629747 8.760139550138978 8.860801091405746 8.804585406835812 8.867603085138589 8.806811956938533 8.838638920463948
8 120 9.048454341488252 0 0 9.09515972768302 9.182676380077412 9.129842537122483 9.094659726082726 8.988119972727608 8.96283057245974 9.018728894320406 9.056145443248656 9.060923675981828 9.059739254765796 9.000503684437048 8.976166374543585 9.033984131826982 9.026831855066165 9.014394204086573 9.113373298008305 8.980193824031632 8.9651561293099 8.98040290305427 8.989808395535887 9.000864030305097 9.05549669359704 9.027483564404944 9.019270015695666 9.045710815826887 9.00776406921214 9.138852743690041 9.071316440310127 9.01942230294014 9.077338192137157 9.041215454219472 9.078680424581918 9.002935466943725 9.028786905940022 8.917111527344822 9.06685250993396 8.988952835077248 9.106081202610797 9.016711478164044 9.129950621093434 9.025916092858415 9.063333047471634
9 135 9.277978762093642 0 0 9.345273318659618 9.425099725104147 9.372847467521074 9.322250981934681 9.196434524305975 9.19769979842464 9.246444803235988 9.27182847935677 9.2894195313315 9.266595288608315 9.214004716523942 9.22601037368847 9.222615915235659 9.261961380844452 9.251588736669653 9.377041632748215 9.183791836633539 9.20060245570569 9.214963528469278 9.221533077157094 9.239051480403154 9.292180134740583 9.246640018507039 9.265990711956865 9.26753176959939 9.224638923746447 9.380004343198726 9.289857480678752 9.254185102399108 9.250170400007226 9.287604956677715 9.320864576199261 9.239349190677713 9.245435164412498 9.137703672283378 9.3117534457426 9.223089279179865 9.359009196285887 9.256107210743842 9.390671416740123 9.254431980074735 9.30923995066331
10 150 9.64288355703355 0 0 9.74122638994642 9.829862209258067 9.771816800439442 9.67314387306126 9.538414127162053 9.57707178240752 9.688476842381787 9.63356241707167 9.665774409641111 9.608732770929013 9.575131076266352 9.60767107494647 9.579796371336137 9.651159726954821 9.632649029625151 9.73773480511758 9.552982737676237 9.56097832692327 9.59703509709327 9.598356338425592 9.589219057237463 9.647848332004912 9.637425777565936 9.626954544752888 9.645665946044705 9.580045508590855 9.760366254173055 9.626964856352547 9.610840688741808 9.616414126119459 9.657451426851926 9.687659287937768 9.5957581891122 9.605511928241189 9.501606726158986 9.683736368398055 9.55582971199146 9.778379141634078 9.620587194986085 9.744781799731962 9.617589738844488 9.660652022874187
