% # columns="iteration, evaluation, void, void, void, xmean", seed=336110, Thu Apr  4 00:52:43 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 15 0 0 0 2.4885478868885715 2.2529606368795014 6.902519264716595 7.163798379783672 1.7539596106824178 3.4014852203677313 1.0008316745545054 -0.2520164862432752 3.9834882959803974 4.3703682065497444 -4.333250835571661 4.363114133654013 0.6036897976681729 -7.224594798410429 3.4803049783439337 -0.7919473950459492 0.4184659308451859 0.21349038179563962 4.6959280758969415 1.0647199932902502 6.2537415879963385 7.497781953988169 -4.986478073948076 -0.8406313158298153 -2.5267967788035888 -2.843316527876491 5.796762964234591 4.239611884248887 -2.234573594326684 7.180967919522799 6.1733233795768685 9.342064408677144 -1.746280888607389 4.822927722698685 3.4858076946740506 -2.372935007724951 6.163474275585551 14.156946892662809 4.501767765577296 3.041542828320248 3.276031589149068 7.146185871174947
2 30 0 0 0 1.9575791049045757 6.151901886054371 10.561553362839689 10.402144039243518 5.90040821346585 9.915973338011174 3.70106004189248 5.3607551324881095 6.1053349480330565 10.347088479219257 -0.37953721537878726 -1.4999042256775015 4.765707601395701 2.575993902841663 12.734209156182326 -1.4537117197525808 1.334513339289215 0.9787206856215183 1.9016907667244727 11.830296546084794 0.869919873880832 -1.3859126927731156 -3.370856474284763 -2.2549240648522506 -4.064937372399467 -0.14683686232320214 7.1267586839677675 0.5651766830648013 -5.214816739389635 13.730386041723229 9.549941074176115 7.588674189093361 -4.483433971059448 1.4393857779342185 4.317755901820506 -2.451248493097378 6.529691452075415 12.251283749172739 3.7627986120539743 14.24510923715926 1.7829743980886383 3.1116898881729558
3 45 0 0 0 4.614077419205259 8.27452725335968 18.134698408667134 14.60691714052666 -0.06163497242278382 10.327219110797595 10.111975354700734 9.986509804194252 -7.831464872858176 11.10436658798431 3.596031469827708 -1.2850084372511354 4.817795371893884 6.999846976907586 9.315814604602568 -9.468725816854963 5.167029761122962 4.350627266014435 2.9120643740841468 11.058772673177344 1.241231996108294 -1.1561949693160463 -4.293418181994781 0.08012281017499223 -4.325536238939456 1.9390911799134414 12.183342050444539 4.829379351343037 -5.310349563200882 9.727977313797597 17.84277437751896 9.04855173742149 -7.262259972060168 5.25345959561664 1.451625349654794 1.4682192892436428 4.211962933339149 14.932111826095118 9.771811328277664 13.769840745845675 1.6920917545407999 -4.178108421919735
4 60 0 0 0 5.807248094990741 20.01134811178535 17.64657099042068 15.060241070135836 3.042449479373647 3.1180401121161854 13.983637047001611 12.062178566870951 -4.310474112863744 6.277164866341358 3.0512616882354706 2.102267680734239 7.543095687531867 9.602473902097383 6.537672464656662 -6.804185219600061 4.37055546596936 9.802082038645295 4.0791719669561965 15.953090521691582 -0.8102288129853665 -0.690088888837512 -2.1784478351744445 -2.020178501201438 -1.7162568738828865 4.376415996049774 11.40159423178214 4.797926662140662 -12.981958173825056 16.128680957586834 18.347398307852103 7.56642485393373 -2.795507039346221 3.764423752716526 0.4775603228703612 6.679155607217087 3.9179745513043667 18.633824080863963 14.10933917032821 20.367036824506553 -3.2580983235469034 -7.391084295902685
5 75 0 0 0 12.035281046554099 23.726090054761038 20.6858207431912 22.16062749892682 3.63451736647877 -0.5810086074926639 17.056605693221073 22.06908867393554 -1.5252885870915716 5.1449430770447515 7.920153027925788 -1.307119750765204 7.056734343696955 8.737288011879308 8.993895790751003 -1.5666679400327634 6.173610762122438 6.2083504562639495 2.4537271653743904 14.787534998931896 4.331195833636545 -3.526474925314944 1.7339394232208365 2.875261360160281 7.154992231626353 4.9670972034178265 15.167231096961064 11.454605193091558 -12.833438820650777 20.089724740835095 20.625187241255748 -1.2457465412890851 2.2742409963021952 0.8127601234466009 3.1608113255275456 3.7137282723458735 5.926703189062109 17.057348380086736 11.31343093902933 15.804806870414591 -0.5783865911195187 -0.3415271981495742
6 90 0 0 0 9.519642477535864 34.43642859507369 23.106963108336444 21.119895875359013 6.934150091694287 8.557974517020295 15.025589565216887 23.487162033722573 -4.013684538374083 2.686623382318549 13.229675774418803 0.7923118578013906 12.650112518559066 11.804771165789333 10.98616147575687 -0.8785723034787899 5.287411791266074 9.34572135547934 0.5151225291033719 7.059806145255065 10.043187223404015 2.8264938472517986 -2.7044693283527996 6.081024509147255 12.843457386522784 4.474094095313667 16.221378011827515 10.829423955544154 -7.598949337908968 17.359116179019576 17.94874393876016 5.167549266432239 3.406436971026751 -0.046093903436044914 0.7711450816334606 6.097959434158677 11.540481254272061 20.86810301495096 14.520225176124312 19.150558718839587 -3.7730895584955024 5.151800054166674
7 105 0 0 0 6.4729396475574745 36.68638643799846 19.476128363554974 20.863711876289585 7.329911757770268 8.41974260994261 15.00430254534324 31.66403016927248 -4.535282395797063 9.816581472851874 18.469865150153385 0.14689976704221386 9.14236299258945 11.348701973369703 5.818994903911849 2.19185052245238 8.275255188025156 6.029016024353576 -2.859651523906722 7.019370321017963 7.9561476437915575 7.677881416418737 -1.867891416996578 7.469469509243602 14.856184242182515 1.9472071617270936 15.434566894569253 19.53772817297139 -6.738061277718496 18.376916482260224 15.250277105307097 4.281752218646485 8.296582358573938 1.8795705059634513 4.233208732824179 8.501720072765893 15.542863239464772 30.421643555003918 19.912768463826414 13.354160366693673 5.460524030447063 -0.01633419393078661
8 120 0 0 0 23.3219563957596 40.833000351353256 22.16891287848522 18.21647536096922 15.083199697820021 10.677412984089313 14.13648765761755 29.938810920782498 -0.9298206808901774 7.1851185856608355 26.677756907874745 7.621418173890645 2.444173414846789 18.640740805319105 10.422602698767628 -0.6783259463907725 8.286731432725576 9.882854184989581 -3.679719126913156 9.504777184963073 11.005705093662378 9.568450509688848 8.73201572584293 10.432143168374038 13.521755792397572 1.5058384137177376 17.882876113815605 17.769486934851574 0.5148989677454638 14.011320057785483 12.635245383536557 2.75151783289951 10.404905473774717 0.4843321061987833 5.7852682775632704 17.246814917359288 13.017231497784882 29.693009734702933 19.35937927289512 23.73839271562144 3.825291125620773 4.677140757633518
9 135 0 0 0 28.103355890264677 39.424588971835746 26.437753130401603 23.22131016438984 17.40636225572763 20.246377349876564 12.900856084382864 26.77366696254987 -2.072847930439285 5.30770393748081 22.364113552885115 16.821477387390562 3.575264800499176 19.61517433789843 17.08052119150455 8.369043952324775 12.778100445103686 12.02938232840666 2.409349576877668 8.909233246873152 14.539568732059088 10.069033179958916 11.078992193292597 6.245560067441586 15.532910078971478 2.1371115724932706 24.93056318220172 18.01419852223982 -1.1790750657449915 14.595970519853179 13.85395839642731 9.187449103639908 11.31271070608693 0.16500297260809382 5.961652215889945 17.527466693700035 13.265882133695499 33.139351608835725 21.795995209072704 16.033033799830584 0.6431583013877846 0.7158949995621535
10 150 0 0 0 34.45006266685486 42.388075494230605 33.94041443459675 26.38421045289427 10.66460426430697 12.390898270061943 28.304593163924444 24.703051897317664 -4.391216767784502 9.85014553601598 21.852833015125448 15.657772202550658 -0.13670880968517496 30.04008042831144 21.440889106814204 4.37354862081581 18.303725941946773 20.82954154577301 8.433349424497205 8.764767710317464 17.5895692871949 12.691280349538953 17.70444057973064 7.510797539926462 20.59047726768246 -5.708109164083402 27.05773747161467 14.948739035599981 -4.333878120151509 17.692693542891647 15.53427425793797 5.940230172867835 10.024066761424173 -0.11107064947297207 10.577999155634888 14.779553046098831 15.201125174186835 38.10679409649664 24.697517883813756 17.874240686467093 3.7110907418343055 -0.890464388272517
