date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-04-03,0,1000000,0,4.325500011444092,0.0,1000000.0,0
2023-04-04,0,1000000.0,0,4.282138824462891,0.0,1000000.0,0
2023-04-05,0,1000000.0,0,4.266483783721924,0.0,1000000.0,0
2023-04-06,0,1000000.0,0,4.295147895812988,0.0,1000000.0,0
2023-04-07,0,1000000.0,0,4.288400173187256,0.0,1000000.0,0
2023-04-10,0,1000000.0,0,4.287619113922119,0.0,1000000.0,0
2023-04-11,0,1000000.0,0,4.311699867248535,0.0,1000000.0,0
2023-04-12,0,1000000.0,0,4.275094032287598,0.0,1000000.0,0
2023-04-13,0,1000000.0,0,4.230030059814453,0.0,1000000.0,0
2023-04-14,0,1000000.0,0,4.191740036010742,0.0,1000000.0,0
2023-04-17,0,1000000.0,0,4.2225661277771,0.0,1000000.0,0
2023-04-18,0,1000000.0,0,4.237969875335693,0.0,1000000.0,0
2023-04-19,0,1000000.0,0,4.209001064300537,0.0,1000000.0,0
2023-04-20,0,1000000.0,0,4.217576026916504,0.0,1000000.0,0
2023-04-21,0,1000000.0,0,4.19035005569458,0.0,1000000.0,0
2023-04-24,0,1000000.0,0,4.195859909057617,0.0,1000000.0,0
2023-04-25,0,1000000.0,0,4.157100200653076,0.0,1000000.0,0
2023-04-26,0,1000000.0,0,4.182555198669434,0.0,1000000.0,0
2023-04-27,0,1000000.0,0,4.14769983291626,0.0,1000000.0,0
2023-04-28,0,1000000.0,0,4.146544933319092,0.0,1000000.0,0
2023-05-01,0,1000000.0,0,4.168059825897217,0.0,1000000.0,0
2023-05-02,0,1000000.0,0,4.196891784667969,0.0,1000000.0,0
2023-05-03,0,1000000.0,0,4.156694889068604,0.0,1000000.0,0
2023-05-04,0,1000000.0,0,4.145050048828125,0.0,1000000.0,0
2023-05-05,0,1000000.0,0,4.160307884216309,0.0,1000000.0,0
2023-05-08,0,1000000.0,0,4.148079872131348,0.0,1000000.0,0
2023-05-09,0,1000000.0,0,4.147157192230225,0.0,1000000.0,0
2023-05-10,0,1000000.0,0,4.149600028991699,0.0,1000000.0,0
2023-05-11,0,1000000.0,1,4.112223148345947,4.153345379829407,999995.8466546201,1
2023-05-12,1,999995.8466546201,-1,4.1588969230651855,-4.117307953834533,999999.963962574,0
2023-05-15,0,999999.963962574,0,4.160029888153076,0.0,999999.963962574,0
2023-05-16,0,999999.963962574,0,4.140235900878906,0.0,999999.963962574,0
2023-05-17,0,999999.963962574,7,4.132516860961914,29.21689420700073,999970.747068367,7
2023-05-18,7,999970.747068367,11,4.170127868652344,46.33012062072754,999924.4169477462,18
2023-05-19,18,999924.4169477462,-16,4.21649980545044,-66.78935691833497,999991.2063046645,2
2023-05-22,2,999991.2063046645,-2,4.197939872741699,-8.311920948028565,999999.5182256125,0
2023-05-23,0,999999.5182256125,12,4.162665843963623,50.45151002883911,999949.0667155837,12
2023-05-24,12,999949.0667155837,11,4.166525840759277,46.290102090835575,999902.7766134929,23
2023-05-25,23,999902.7766134929,1,4.190091133117676,4.231992044448853,999898.5446214484,24
2023-05-26,24,999898.5446214484,0,4.19718599319458,0.0,999898.5446214484,24
2023-05-29,24,999898.5446214484,-18,4.221702098846436,-75.23073140144349,999973.7753528499,6
2023-05-30,6,999973.7753528499,-6,4.216100215911865,-25.04363528251648,999998.8189881324,0
2023-05-31,0,999998.8189881324,0,4.226147174835205,0.0,999998.8189881324,0
2023-06-01,0,999998.8189881324,0,4.232193946838379,0.0,999998.8189881324,0
2023-06-02,0,999998.8189881324,0,4.194699764251709,0.0,999998.8189881324,0
2023-06-05,0,999998.8189881324,4,4.19895601272583,16.963782291412354,999981.855205841,4
2023-06-06,4,999981.855205841,17,4.175600051879883,71.69505289077759,999910.1601529502,21
2023-06-07,21,999910.1601529502,14,4.179699897766113,59.10095655441284,999851.0591963958,35
2023-06-08,35,999851.0591963958,7,4.190310001373291,29.625491709709166,999821.4337046861,42
2023-06-09,42,999821.4337046861,5,4.144179821014404,20.92810809612274,999800.50559659,47
2023-06-12,47,999800.50559659,2,4.131740093231201,8.346114988327026,999792.1594816017,49
2023-06-13,49,999792.1594816017,8,4.131547927856445,33.38290725708008,999758.7765743446,57
2023-06-14,57,999758.7765743446,4,4.15694522857666,16.79405872344971,999741.9825156211,61
2023-06-15,61,999741.9825156211,4,4.103169918060303,16.576806468963625,999725.4057091521,65
2023-06-16,65,999725.4057091521,7,4.065771102905273,28.745001697540282,999696.6607074545,72
2023-06-19,72,999696.6607074545,13,4.072751045227051,53.47522122383118,999643.1854862308,85
2023-06-20,85,999643.1854862308,16,4.071814060211182,65.8005152130127,999577.3849710177,101
2023-06-21,101,999577.3849710177,16,4.068540096282959,65.74760795593262,999511.6373630618,117
2023-06-22,117,999511.6373630618,15,4.030399799346924,61.0605569601059,999450.5768061017,132
2023-06-23,132,999450.5768061017,25,4.03428316116333,101.86564981937408,999348.7111562823,157
2023-06-26,157,999348.7111562823,21,4.069069862365723,86.30497178077698,999262.4061845016,178
2023-06-27,178,999262.4061845016,20,4.068414211273193,82.1819670677185,999180.2242174338,198
2023-06-28,198,999180.2242174338,25,4.055635929107666,102.40480720996857,999077.8194102239,223
2023-06-29,223,999077.8194102239,17,4.097586154937744,70.35555428028107,999007.4638559435,240
2023-06-30,240,999007.4638559435,23,4.087601184844971,94.95497552394868,998912.5088804195,263
2023-07-03,263,998912.5088804195,26,4.062014102935791,106.66849034309388,998805.8403900764,289
